# t theta1 omega1 theta2 omega2 KE1 PE1 KE2 PE2 E_Total
18.24000000 0.18235254 -0.31457647 -0.13772143 0.11799420 0.04947918 0.16265179 0.00696132 0.09288712 0.72176878
18.25000000 0.17907774 -0.34029324 -0.13651495 0.12332092 0.05789974 0.15687772 0.00760403 0.09126932 0.71204578
18.26000000 0.17554855 -0.36544754 -0.13525463 0.12876181 0.06677595 0.15077103 0.00828980 0.08959445 0.70182569
18.27000000 0.17177078 -0.39000320 -0.13393931 0.13432321 0.07605125 0.14436752 0.00902136 0.08786294 0.69113771
18.28000000 0.16775059 -0.41392557 -0.13256775 0.14001039 0.08566719 0.13770461 0.00980145 0.08607532 0.68001299
18.29000000 0.16349449 -0.43718154 -0.13113867 0.14582750 0.09556385 0.13082105 0.01063283 0.08423218 0.66848470
18.30000000 0.15900929 -0.45973965 -0.12965075 0.15177752 0.10568027 0.12375671 0.01151821 0.08233427 0.65658795
18.31000000 0.15430212 -0.48157017 -0.12810267 0.15786222 0.11595491 0.11655233 0.01246024 0.08038247 0.64435982
18.32000000 0.14938041 -0.50264511 -0.12649306 0.16408215 0.12632605 0.10924927 0.01346148 0.07837783 0.63183930
18.33000000 0.14425183 -0.52293830 -0.12482058 0.17043659 0.13673223 0.10188927 0.01452432 0.07632159 0.61906724
18.34000000 0.13892433 -0.54242548 -0.12308388 0.17692353 0.14711270 0.09451419 0.01565097 0.07421523 0.60608630
18.35000000 0.13340608 -0.56108426 -0.12128167 0.18353967 0.15740777 0.08716579 0.01684341 0.07206045 0.59294082
18.36000000 0.12770547 -0.57889424 -0.11941267 0.19028041 0.16755927 0.07988546 0.01810332 0.06985922 0.57967678
18.37000000 0.12183109 -0.59583700 -0.11747567 0.19713983 0.17751086 0.07271399 0.01943206 0.06761380 0.56634161
18.38000000 0.11579168 -0.61189612 -0.11546951 0.20411070 0.18720843 0.06569138 0.02083059 0.06532675 0.55298409
18.39000000 0.10959616 -0.62705722 -0.11339311 0.21118450 0.19660038 0.05885657 0.02229945 0.06300093 0.53965418
18.40000000 0.10325357 -0.64130797 -0.11124551 0.21835143 0.20563795 0.05224723 0.02383867 0.06063956 0.52640283
18.41000000 0.09677307 -0.65463808 -0.10902581 0.22560040 0.21427551 0.04589962 0.02544777 0.05824618 0.51328178
18.42000000 0.09016390 -0.66703932 -0.10673327 0.23291912 0.22247073 0.03984834 0.02712566 0.05582468 0.50034339
18.43000000 0.08343540 -0.67850551 -0.10436724 0.24029407 0.23018487 0.03412618 0.02887062 0.05337934 0.48764033
18.44000000 0.07659692 -0.68903249 -0.10192725 0.24771056 0.23738288 0.02876400 0.03068026 0.05091474 0.47522541
18.45000000 0.06965789 -0.69861810 -0.09941294 0.25515279 0.24403362 0.02379052 0.03255147 0.04843588 0.46315128
18.46000000 0.06262770 -0.70726218 -0.09682416 0.26260388 0.25010989 0.01923225 0.03448040 0.04594806 0.45147018
18.47000000 0.05551578 -0.71496652 -0.09416090 0.27004591 0.25558856 0.01511333 0.03646240 0.04345695 0.44023367
18.48000000 0.04833149 -0.72173482 -0.09142333 0.27746002 0.26045058 0.01145552 0.03849203 0.04096855 0.42949233
18.49000000 0.04108418 -0.72757265 -0.08861185 0.28482643 0.26468098 0.00827803 0.04056305 0.03848916 0.41929548
18.50000000 0.03378312 -0.73248740 -0.08572703 0.29212455 0.26826890 0.00559754 0.04266838 0.03602538 0.40969090
18.51000000 0.02643748 -0.73648821 -0.08276966 0.29933301 0.27120744 0.00342810 0.04480013 0.03358408 0.40072454
18.52000000 0.01905636 -0.73958591 -0.07974075 0.30642978 0.27349366 0.00178117 0.04694960 0.03117234 0.39244025
18.53000000 0.01164873 -0.74179300 -0.07664151 0.31339219 0.27512843 0.00066557 0.04910733 0.02879749 0.38487948
18.54000000 0.00422342 -0.74312350 -0.07347343 0.32019710 0.27611627 0.00008749 0.05126309 0.02646697 0.37808102
18.55000000 -0.00321087 -0.74359293 -0.07023818 0.32682090 0.27646522 0.00005057 0.05340595 0.02418839 0.37208077
18.56000000 -0.01064562 -0.74321822 -0.06693769 0.33323965 0.27618666 0.00055587 0.05552433 0.02196941 0.36691146
18.57000000 -0.01807248 -0.74201760 -0.06357415 0.33942916 0.27529506 0.00160200 0.05760608 0.01981773 0.36260247
18.58000000 -0.02548328 -0.74001054 -0.06014995 0.34536510 0.27380780 0.00318512 0.05963853 0.01774102 0.35917959
18.59000000 -0.03287007 -0.73721765 -0.05666777 0.35102305 0.27174493 0.00529909 0.06160859 0.01574690 0.35666484
18.60000000 -0.04022509 -0.73366059 -0.05313050 0.35637865 0.26912893 0.00793550 0.06350287 0.01384282 0.35507633
18.61000000 -0.04754081 -0.72936195 -0.04954129 0.36140766 0.26598443 0.01108384 0.06530775 0.01203607 0.35442810
18.62000000 -0.05480993 -0.72434518 -0.04590352 0.36608608 0.26233797 0.01473156 0.06700951 0.01033367 0.35473002
18.63000000 -0.06202540 -0.71863450 -0.04222081 0.37039025 0.25821777 0.01886422 0.06859447 0.00874234 0.35598769
18.64000000 -0.06918039 -0.71225474 -0.03849704 0.37429692 0.25365341 0.02346561 0.07004909 0.00726842 0.35820240
18.65000000 -0.07626835 -0.70523131 -0.03473628 0.37778340 0.24867560 0.02851788 0.07136015 0.00591782 0.36137110
18.66000000 -0.08328296 -0.69759006 -0.03094284 0.38082758 0.24331594 0.03400167 0.07251482 0.00469596 0.36548635
18.67000000 -0.09021818 -0.68935717 -0.02712127 0.38340810 0.23760666 0.03989629 0.07350089 0.00360772 0.37053643
18.68000000 -0.09706822 -0.68055909 -0.02327630 0.38550442 0.23158034 0.04617981 0.07430683 0.00265734 0.37650531
18.69000000 -0.10382756 -0.67122240 -0.01941286 0.38709687 0.22526975 0.05282922 0.07492199 0.00184844 0.38337277
18.70000000 -0.11049096 -0.66137371 -0.01553610 0.38816680 0.21870759 0.05982058 0.07533673 0.00118390 0.39111451
18.71000000 -0.11705342 -0.65103962 -0.01165133 0.38869663 0.21192629 0.06712917 0.07554253 0.00066586 0.39970227
18.72000000 -0.12351022 -0.64024655 -0.00776402 0.38866993 0.20495783 0.07472960 0.07553216 0.00029567 0.40910399
18.73000000 -0.12985691 -0.62902071 -0.00387983 0.38807152 0.19783353 0.08259595 0.07529975 0.00007384 0.41928396
18.74000000 -0.13608928 -0.61738797 -0.00000454 0.38688752 0.19058395 0.09070192 0.07484097 0.00000000 0.43020307
18.75000000 -0.14220340 -0.60537380 0.00385592 0.38510543 0.18323872 0.09902093 0.07415310 0.00007293 0.44181897
18.76000000 -0.14819557 -0.59300317 0.00769553 0.38271422 0.17582638 0.10752624 0.07323509 0.00029048 0.45408633
18.77000000 -0.15406235 -0.58030050 0.01150815 0.37970433 0.16837433 0.11619111 0.07208769 0.00064960 0.46695709
18.78000000 -0.15980055 -0.56728955 0.01528753 0.37606780 0.16090872 0.12498882 0.07071350 0.00114632 0.48038070
18.79000000 -0.16540719 -0.55399340 0.01902739 0.37179826 0.15345434 0.13389286 0.06911697 0.00177576 0.49430439
18.80000000 -0.17087954 -0.54043432 0.02272137 0.36689099 0.14603462 0.14287694 0.06730450 0.00253215 0.50867346
18.81000000 -0.17621508 -0.52663377 0.02636307 0.36134298 0.13867156 0.15191514 0.06528437 0.00340883 0.52343154
18.82000000 -0.18141148 -0.51261234 0.02994609 0.35515295 0.13138570 0.16098195 0.06306681 0.00439832 0.53852087
18.83000000 -0.18646665 -0.49838966 0.03346399 0.34832136 0.12419612 0.17005235 0.06066389 0.00549230 0.55388261
18.84000000 -0.19137867 -0.48398439 0.03691038 0.34085046 0.11712045 0.17910187 0.05808952 0.00668170 0.56945710
18.85000000 -0.19614579 -0.46941421 0.04027889 0.33274429 0.11017485 0.18810665 0.05535938 0.00795674 0.58518413
18.86000000 -0.20076646 -0.45469570 0.04356317 0.32400867 0.10337409 0.19704348 0.05249081 0.00930699 0.60100324
18.87000000 -0.20523926 -0.43984443 0.04675699 0.31465123 0.09673156 0.20588982 0.04950270 0.01072143 0.61685395
18.88000000 -0.20956295 -0.42487484 0.04985416 0.30468139 0.09025931 0.21462388 0.04641537 0.01218854 0.63267605
18.89000000 -0.21373641 -0.40980029 0.05284861 0.29411037 0.08396814 0.22322461 0.04325045 0.01369636 0.64840985
18.90000000 -0.21775865 -0.39463302 0.05573440 0.28295112 0.07786761 0.23167171 0.04003067 0.01523257 0.66399636
18.91000000 -0.22162880 -0.37938418 0.05850572 0.27121838 0.07196618 0.23994570 0.03677970 0.01678463 0.67937761
18.92000000 -0.22534609 -0.36406378 0.06115691 0.25892855 0.06627122 0.24802787 0.03352200 0.01833981 0.69449678
18.93000000 -0.22890986 -0.34868075 0.06368249 0.24609974 0.06078913 0.25590030 0.03028254 0.01988531 0.70929844
18.94000000 -0.23231953 -0.33324295 0.06607718 0.23275169 0.05552543 0.26354588 0.02708667 0.02140839 0.72372874
18.95000000 -0.23557456 -0.31775716 0.06833587 0.21890571 0.05048481 0.27094830 0.02395985 0.02289641 0.73773557
18.96000000 -0.23867453 -0.30222913 0.07045371 0.20458464 0.04567122 0.27809202 0.02092744 0.02433700 0.75126874
18.97000000 -0.24161902 -0.28666361 0.07242606 0.18981283 0.04108801 0.28496229 0.01801445 0.02571810 0.76428010
18.98000000 -0.24440769 -0.27106438 0.07424854 0.17461599 0.03673795 0.29154512 0.01524537 0.02702809 0.77672371
18.99000000 -0.24704021 -0.25543429 0.07591705 0.15902120 0.03262334 0.29782727 0.01264387 0.02825590 0.78855594
19.00000000 -0.24951628 -0.23977533 0.07742774 0.14305679 0.02874610 0.30379625 0.01023262 0.02939105 0.79973558
19.01000000 -0.25183562 -0.22408863 0.07877705 0.12675230 0.02510786 0.30944027 0.00803307 0.03042383 0.81022398
19.02000000 -0.25399796 -0.20837456 0.07996175 0.11013834 0.02170998 0.31474826 0.00606523 0.03134528 0.81998510
19.03000000 -0.25600302 -0.19263277 0.08097889 0.09324657 0.01855369 0.31970984 0.00434746 0.03214736 0.82898560
19.04000000 -0.25785052 -0.17686226 0.08182586 0.07610956 0.01564013 0.32431532 0.00289633 0.03282297 0.83719493
19.05000000 -0.25954016 -0.16106142 0.08250038 0.05876070 0.01297039 0.32855563 0.00172641 0.03336603 0.84458539
19.06000000 -0.26107164 -0.14522813 0.08300049 0.04123415 0.01054561 0.33242239 0.00085013 0.03377155 0.85113218
19.07000000 -0.26244461 -0.12935983 0.08332458 0.02356469 0.00836698 0.33590785 0.00027765 0.03403565 0.85681347
19.08000000 -0.26365871 -0.11345354 0.08347142 0.00578762 0.00643585 0.33900487 0.00001675 0.03415564 0.86161042
19.09000000 -0.26471354 -0.09750601 0.08344010 -0.01206131 0.00475371 0.34170695 0.00007274 0.03413003 0.86550726
19.10000000 -0.26560868 -0.08151374 0.08323008 -0.02994602 0.00332225 0.34400822 0.00044838 0.03395853 0.86849129
19.11000000 -0.26634366 -0.06547309 0.08284118 -0.04783024 0.00214336 0.34590341 0.00114387 0.03364211 0.87055294
19.12000000 -0.26691797 -0.04938033 0.08227359 -0.06567754 0.00121921 0.34738787 0.00215677 0.03318295 0.87168579
19.13000000 -0.26733108 -0.03323175 0.08152787 -0.08345154 0.00055217 0.34845759 0.00348208 0.03258447 0.87188658
19.14000000 -0.26758241 -0.01702370 0.08060493 -0.10111594 0.00014490 0.34910918 0.00511222 0.03185129 0.87115527
19.15000000 -0.26767134 -0.00075272 0.07950604 -0.11863464 0.00000028 0.34933990 0.00703709 0.03098921 0.86949501
19.16000000 -0.26759724 0.01558442 0.07823284 -0.13597188 0.00012144 0.34914766 0.00924418 0.03000514 0.86691219
19.17000000 -0.26735942 0.03199065 0.07678732 -0.15309232 0.00051170 0.34853105 0.01171863 0.02890711 0.86341642
19.18000000 -0.26695719 0.04846849 0.07517183 -0.16996116 0.00117460 0.34748936 0.01444340 0.02770415 0.85902057
19.19000000 -0.26638981 0.06501999 0.07338905 -0.18654424 0.00211380 0.34602258 0.01739938 0.02640625 0.85374070
19.20000000 -0.26565654 0.08164666 0.07144201 -0.20280811 0.00333309 0.34413147 0.02056556 0.02502428 0.84759613
19.21000000 -0.26475662 0.09834941 0.06933406 -0.21872019 0.00483630 0.34181752 0.02391926 0.02356993 0.84060937
19.22000000 -0.26368929 0.11512847 0.06706889 -0.23424882 0.00662728 0.33908306 0.02743626 0.02205558 0.83280608
19.23000000 -0.26245380 0.13198333 0.06465047 -0.24936337 0.00870980 0.33593123 0.03109105 0.02049421 0.82421509
19.24000000 -0.26104938 0.14891265 0.06208310 -0.26403432 0.01108749 0.33236603 0.03485706 0.01889932 0.81486829
19.25000000 -0.25947530 0.16591426 0.05937136 -0.27823336 0.01376377 0.32839236 0.03870690 0.01728484 0.80480064
19.26000000 -0.25773086 0.18298506 0.05652009 -0.29193346 0.01674177 0.32401605 0.04261257 0.01566496 0.79405001
19.27000000 -0.25581539 0.20012099 0.05353444 -0.30510896 0.02002420 0.31924392 0.04654574 0.01405406 0.78265717
19.28000000 -0.25372824 0.21731696 0.05041975 -0.31773564 0.02361333 0.31408375 0.05047797 0.01246661 0.77066565
19.29000000 -0.25146887 0.23456686 0.04718163 -0.32979077 0.02751081 0.30854438 0.05438098 0.01091702 0.75812166
19.30000000 -0.24903675 0.25186347 0.04382591 -0.34125320 0.03171760 0.30263571 0.05822687 0.00941957 0.74507391
19.31000000 -0.24643147 0.26919845 0.04035861 -0.35210339 0.03623390 0.29636874 0.06198840 0.00798826 0.73157349
19.32000000 -0.24365268 0.28656232 0.03678594 -0.36232351 0.04105898 0.28975557 0.06563916 0.00663672 0.71767373
19.33000000 -0.24070016 0.30394443 0.03311429 -0.37189741 0.04619111 0.28280948 0.06915384 0.00537812 0.70342996
19.34000000 -0.23757377 0.32133296 0.02935019 -0.38081075 0.05162744 0.27554489 0.07250841 0.00422503 0.68889939
19.35000000 -0.23427352 0.33871489 0.02550032 -0.38905095 0.05736389 0.26797742 0.07568032 0.00318938 0.67414081
19.36000000 -0.23079955 0.35607600 0.02157145 -0.39660729 0.06339506 0.26012387 0.07864867 0.00228234 0.65921443
19.37000000 -0.22715212 0.37340089 0.01757048 -0.40347087 0.06971411 0.25200225 0.08139437 0.00151424 0.64418159
19.38000000 -0.22333170 0.39067298 0.01350437 -0.40963467 0.07631269 0.24363176 0.08390028 0.00089450 0.62910454
19.39000000 -0.21933890 0.40787450 0.00938014 -0.41509355 0.08318081 0.23503281 0.08615133 0.00043157 0.61404611
19.40000000 -0.21517451 0.42498656 0.00520486 -0.41984424 0.09030679 0.22622696 0.08813459 0.00013288 0.59906949
19.41000000 -0.21083953 0.44198913 0.00098562 -0.42388532 0.09767720 0.21723695 0.08983938 0.00000476 0.58423787
19.42000000 -0.20633516 0.45886108 -0.00327048 -0.42721726 0.10527674 0.20808662 0.09125729 0.00005246 0.56961418
19.43000000 -0.20166282 0.47558024 -0.00755637 -0.42984236 0.11308828 0.19880091 0.09238223 0.00028007 0.55526075
19.44000000 -0.19682415 0.49212343 -0.01186499 -0.43176476 0.12109273 0.18940580 0.09321040 0.00069051 0.54123901
19.45000000 -0.19182102 0.50846650 -0.01618934 -0.43299036 0.12926909 0.17992824 0.09374033 0.00128555 0.52760915
19.46000000 -0.18665557 0.52458440 -0.02052250 -0.43352683 0.13759440 0.17039609 0.09397276 0.00206578 0.51442981
19.47000000 -0.18133017 0.54045124 -0.02485761 -0.43338357 0.14604377 0.16083806 0.09391066 0.00303065 0.50175778
19.48000000 -0.17584747 0.55604033 -0.02918794 -0.43257161 0.15459043 0.15128360 0.09355910 0.00417845 0.48964764
19.49000000 -0.17021038 0.57132429 -0.03350686 -0.43110363 0.16320573 0.14176281 0.09292517 0.00550637 0.47815149
19.50000000 -0.16442209 0.58627510 -0.03780787 -0.42899385 0.17185924 0.13230636 0.09201786 0.00701054 0.46731865
19.51000000 -0.15848608 0.60086415 -0.04208465 -0.42625796 0.18051887 0.12294533 0.09084792 0.00868605 0.45719535
19.52000000 -0.15240611 0.61506241 -0.04633100 -0.42291310 0.18915089 0.11371113 0.08942775 0.01052700 0.44782448
19.53000000 -0.14618624 0.62884043 -0.05054094 -0.41897775 0.19772014 0.10463535 0.08777118 0.01252660 0.43924536
19.54000000 -0.13983080 0.64216847 -0.05470865 -0.41447166 0.20619017 0.09574960 0.08589338 0.01467718 0.43149345
19.55000000 -0.13334447 0.65501659 -0.05882854 -0.40941576 0.21452337 0.08708541 0.08381063 0.01697031 0.42460022
19.56000000 -0.12673217 0.66735475 -0.06289521 -0.40383210 0.22268118 0.07867403 0.08154018 0.01939684 0.41859287
19.57000000 -0.11999917 0.67915290 -0.06690350 -0.39774373 0.23062433 0.07054631 0.07910004 0.02194698 0.41349425
19.58000000 -0.11315101 0.69038110 -0.07084848 -0.39117462 0.23831303 0.06273249 0.07650879 0.02461039 0.40932272
19.59000000 -0.10619355 0.70100960 -0.07472547 -0.38414960 0.24570723 0.05526206 0.07378546 0.02737627 0.40609198
19.60000000 -0.09913292 0.71100895 -0.07853004 -0.37669419 0.25276686 0.04816362 0.07094926 0.03023343 0.40381108
19.61000000 -0.09197556 0.72035012 -0.08225801 -0.36883457 0.25945215 0.04146462 0.06801947 0.03317038 0.40248435
19.62000000 -0.08472821 0.72900461 -0.08590547 -0.36059745 0.26572386 0.03519129 0.06501526 0.03617542 0.40211137
19.63000000 -0.07739785 0.73694451 -0.08946879 -0.35200997 0.27154361 0.02936838 0.06195551 0.03923669 0.40268702
19.64000000 -0.06999179 0.74414267 -0.09294459 -0.34309960 0.27687416 0.02401905 0.05885867 0.04234232 0.40420152
19.65000000 -0.06251756 0.75057277 -0.09632980 -0.33389404 0.28167974 0.01916468 0.05574262 0.04548042 0.40664053
19.66000000 -0.05498298 0.75620941 -0.09962158 -0.32442112 0.28592634 0.01482471 0.05262453 0.04863923 0.40998523
19.67000000 -0.04739610 0.76102825 -0.10281742 -0.31470870 0.28958200 0.01101648 0.04952078 0.05180716 0.41421251
19.68000000 -0.03976522 0.76500606 -0.10591505 -0.30478455 0.29261714 0.00775512 0.04644681 0.05497286 0.41929513
19.69000000 -0.03209885 0.76812089 -0.10891250 -0.29467629 0.29500485 0.00505337 0.04341706 0.05812529 0.42520190
19.70000000 -0.02440574 0.77035207 -0.11180806 -0.28441125 0.29672116 0.00292147 0.04044488 0.06125376 0.43189792
19.71000000 -0.01669482 0.77168039 -0.11460029 -0.27401641 0.29774531 0.00136708 0.03754250 0.06434801 0.43934481
19.72000000 -0.00897521 0.77208812 -0.11728804 -0.26351829 0.29806003 0.00039512 0.03472094 0.06739824 0.44750101
19.73000000 -0.00125618 0.77155913 -0.11987040 -0.25294284 0.29765175 0.00000774 0.03199004 0.07039516 0.45632202
19.74000000 0.00645281 0.77007895 -0.12234672 -0.24231542 0.29651080 0.00020424 0.02935838 0.07333004 0.46576073
19.75000000 0.01414218 0.76763486 -0.12471662 -0.23166063 0.29463164 0.00098099 0.02683332 0.07619468 0.47576770
19.76000000 0.02180225 0.76421593 -0.12697992 -0.22100229 0.29201300 0.00233144 0.02442100 0.07898153 0.48629151
19.77000000 0.02942322 0.75981312 -0.12913673 -0.21036334 0.28865799 0.00424608 0.02212637 0.08168361 0.49727908
19.78000000 0.03699521 0.75441928 -0.13118733 -0.19976579 0.28457422 0.00671244 0.01995319 0.08429462 0.50867594
19.79000000 0.04450829 0.74802927 -0.13313225 -0.18923063 0.27977389 0.00971514 0.01790412 0.08680885 0.52042664
19.80000000 0.05195247 0.74063995 -0.13497222 -0.17877778 0.27427376 0.01323591 0.01598075 0.08922126 0.53247502
19.81000000 0.05931775 0.73225023 -0.13670814 -0.16842602 0.26809520 0.01725365 0.01418366 0.09152744 0.54476455
19.82000000 0.06659414 0.72286113 -0.13834113 -0.15819296 0.26126411 0.02174455 0.01251251 0.09372359 0.55723862
19.83000000 0.07377165 0.71247575 -0.13987245 -0.14809499 0.25381085 0.02668216 0.01096606 0.09580656 0.56984085
19.84000000 0.08084035 0.70109935 -0.14130353 -0.13814721 0.24577015 0.03203752 0.00954233 0.09777376 0.58251537
19.85000000 0.08779036 0.68873930 -0.14263594 -0.12836345 0.23718091 0.03777928 0.00823859 0.09962321 0.59520712
19.86000000 0.09461189 0.67540513 -0.14387139 -0.11875618 0.22808604 0.04387392 0.00705151 0.10135348 0.60786205
19.87000000 0.10129525 0.66110849 -0.14501169 -0.10933653 0.21853222 0.05028585 0.00597724 0.10296364 0.62042740
19.88000000 0.10783090 0.64586318 -0.14605878 -0.10011425 0.20856962 0.05697766 0.00501143 0.10445329 0.63285187
19.89000000 0.11420941 0.62968510 -0.14701466 -0.09109773 0.19825166 0.06391027 0.00414940 0.10582249 0.64508588
19.90000000 0.12042155 0.61259224 -0.14788144 -0.08229395 0.18763462 0.07104320 0.00338615 0.10707172 0.65708167
19.91000000 0.12645827 0.59460464 -0.14866127 -0.07370850 0.17677734 0.07833478 0.00271647 0.10820186 0.66879349
19.92000000 0.13231073 0.57574437 -0.14935636 -0.06534562 0.16574079 0.08574237 0.00213503 0.10921416 0.68017773
19.93000000 0.13797033 0.55603547 -0.14996894 -0.05720815 0.15458772 0.09322263 0.00163639 0.11011019 0.69119301
19.94000000 0.14342870 0.53550392 -0.15050128 -0.04929761 0.14338222 0.10073177 0.00121513 0.11089181 0.70180025
19.95000000 0.14867776 0.51417756 -0.15095565 -0.04161416 0.13218928 0.10822581 0.00086587 0.11156112 0.71196278
19.96000000 0.15370970 0.49208605 -0.15133431 -0.03415671 0.12107434 0.11566083 0.00058334 0.11212045 0.72164635
19.97000000 0.15851703 0.46926079 -0.15163953 -0.02692287 0.11010284 0.12299325 0.00036242 0.11257229 0.73081915
